1479853294178882, , , , -4.47099555458e-05,-4.7526191338e-05,7.72475686972e-06,0.0,0.0,0.00342552550137,0.00178022379987
1479853294179882, -180.0,0.0,0.0, -4.47099555458e-05,-4.7526191338e-05,7.72475686972e-06,0.0,0.0,0.00342552550137,0.00178022379987
1479853294629882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00360386096872,0.00198580720462
1479853294629882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00360386096872,0.00198580720462
1479853294631882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00372558971867,0.00234102411196
1479853294631882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00372558971867,0.00234102411196
1479853294637882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00383693072945,0.00133878714405
1479853294637882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00383693072945,0.00133878714405
1479853294638882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00391237298027,0.00274600088596
1479853294638882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00391237298027,0.00274600088596
1479853294640882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00435159029439,0.00216308794916
1479853294641882, -180.0,0.0,0.0, -0.000135047928779,-0.000148995954078,-5.6743483583e-06,0.0,0.0,0.00435159029439,0.00216308794916
1479853294644882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0338489487767,0.00189569487702
1479853294644882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0338489487767,0.00189569487702
1479853294647882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0334648936987,0.00342674856074
1479853294647882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0334648936987,0.00342674856074
1479853294648882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0333208888769,0.00284413527697
1479853294648882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0333208888769,0.00284413527697
1479853295047882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0332549288869,0.00282414956018
1479853295047882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0332549288869,0.00282414956018
1479853295567882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0329522080719,0.00334776937962
1479853295567882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0329522080719,0.00334776937962
1479853296149882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0328893363476,0.00352213252336
1479853296150882, -180.0,0.0,0.0, -0.0210784096271,-0.0212279800326,-0.00587606010959,0.0,0.0,0.0328893363476,0.00352213252336
1479853298127882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0324934720993,0.00182895397302
1479853298127882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0324934720993,0.00182895397302
1479853298627882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0320672430098,0.00294751301408
1479853298627882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0320672430098,0.00294751301408
1479853299126882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0316953025758,0.00311185768805
1479853299126882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0316953025758,0.00311185768805
1479853299626882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0310546252877,0.00254715629853
1479853299627882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0310546252877,0.00254715629853
1479853300146882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0306169297546,0.00184090516996
1479853300146882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0306169297546,0.00184090516996
1479853300647882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0304100885987,0.00222414871678
1479853300647882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0304100885987,0.00222414871678
1479853301167882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0302489269525,0.00223640701734
1479853301167882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0302489269525,0.00223640701734
1479853301666882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0302317515016,0.00261005875655
1479853301666882, -180.0,0.0,0.0, -0.0216399990022,-0.0219697449356,-0.0060097919777,0.0,0.0,0.0302317515016,0.00261005875655
1479853302166882, -180.0,0.0,0.0, -0.0221348702908,-0.0227115098387,-0.00610912498087,0.0,0.0,0.0302366092801,0.00324225449003
1479853302166882, -180.0,0.0,0.0, -0.0221348702908,-0.0227115098387,-0.00610912498087,0.0,0.0,0.0302366092801,0.00324225449003
1479853302666882, -180.0,0.0,0.0, -0.0221348702908,-0.0227115098387,-0.00610912498087,0.0,0.0,0.0301288887858,0.00224055792205
1479853302667882, -180.0,0.0,0.0, -0.0221348702908,-0.0227115098387,-0.00610912498087,0.0,0.0,0.0301288887858,0.00224055792205
1479853303167882, -180.0,0.0,0.0, -0.0221348702908,-0.0227115098387,-0.00610912498087,0.0,0.0,0.0301066134125,0.00382894417271
1479853303168882, -180.0,0.0,0.0, -0.0221348702908,-0.0227115098387,-0.00610912498087,0.0,0.0,0.0301066134125,0.00382894417271
